lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
4.578334152944314,0.03647684733111955,0.0006731995234897168,0.00017804383029831395,13,2097152,SPHEREx-D6,61206.222185,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0042_3D6_spx_l2b-v25-2026-172.fits
1.8361971651059978,0.04505874509738302,0.0015044794647183363,7.044170718575405e-05,13,2097152,SPHEREx-D3,61206.222185,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0042_3D3_spx_l2b-v25-2026-172.fits
2.4903968067411806,0.07316776872768632,0.0011995703320809468,5.697718508308159e-05,14,2097152,SPHEREx-D4,61206.898017,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/4/level2_2026W25_1A_0169_1D4_spx_l2b-v25-2026-172.fits
0.7653557335839876,0.018615817104743238,0.0007255834019940767,7.456772603013905e-05,12,2097152,SPHEREx-D1,61206.898017,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/1/level2_2026W25_1A_0169_1D1_spx_l2b-v25-2026-172.fits
0.7833385614018575,0.01929279647723109,0.000627388544478085,7.75874451893114e-05,14,2097152,SPHEREx-D1,61206.899509,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/1/level2_2026W25_1A_0169_2D1_spx_l2b-v25-2026-172.fits
2.558499223595276,0.07399745784944191,0.0010831052150906619,5.144214538159609e-05,11,2097152,SPHEREx-D4,61206.899509,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/4/level2_2026W25_1A_0169_2D4_spx_l2b-v25-2026-172.fits
2.4364985959827394,0.048728926692188014,0.001147949584481755,6.338913356355162e-05,10,2097152,SPHEREx-D4,61210.767398,ibe/data/spherex/qr2/level2/2026W25_2A/l2b-v25-2026-174/4/level2_2026W25_2A_0273_1D4_spx_l2b-v25-2026-174.fits
1.7137745841234908,0.04088572623120723,0.0018485378330375525,7.709241824116293e-05,13,2097152,SPHEREx-D3,61206.082339,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0016_1D3_spx_l2b-v25-2026-172.fits
4.480277941120152,0.03541191031570443,0.0009874362394189334,0.00018632512011336288,13,2097152,SPHEREx-D6,61206.082339,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/6/level2_2026W25_1A_0016_1D6_spx_l2b-v25-2026-172.fits
1.7538663329052098,0.04243194419707113,0.0017595655539902203,6.814786166217691e-05,10,2097152,SPHEREx-D3,61206.219201,ibe/data/spherex/qr2/level2/2026W25_1A/l2b-v25-2026-172/3/level2_2026W25_1A_0042_1D3_spx_l2b-v25-2026-172.fits
