z,n_5sigma,sum_snr
1.4980000000000013,1,7.351309716118831
1.5000000000000013,1,7.28521766005302
1.5020000000000013,1,6.956943430490823
1.5040000000000013,1,6.404578391462252
1.5060000000000013,1,6.828366847968936
1.5080000000000013,1,8.299429275154592
1.5100000000000013,1,10.629851441644139
1.5120000000000013,1,12.35478592297147
1.5140000000000013,1,13.031233419244739
1.5160000000000013,1,13.709281443908965
1.5180000000000013,1,13.893259862513023
1.5200000000000014,1,13.897930691879461
1.5220000000000014,1,13.901968462532611
1.5240000000000014,1,13.31870302431126
1.5260000000000014,1,10.815322605254654
1.5280000000000014,1,9.456229905071039
1.5300000000000014,1,9.457506115692613
1.5320000000000014,1,9.345348565515916
1.5340000000000014,1,9.279901310365778
1.5360000000000014,1,12.475579396637459
1.5380000000000014,1,13.263206849372065
1.5400000000000014,1,13.267811630889842
