source_id,element,gaia,gaia_err,ref,ref_err,z,rel_diff,nss_solution_type,phot_g_mean_mag,significance
1324699172583973248,eccentricity,0.2962431242556282,0.01653364,0.3019999861717224,0.0034000000450760126,-0.34105419095507683,-0.01906245754865946,AstroSpectroSB1,8.80865,62.987225
1352480635961910400,eccentricity,0.141670915075868,0.009908108,0.08399999886751175,0.006000000052154064,4.978839912310124,0.6865585355461394,AstroSpectroSB1,8.339229,59.5952
1064389863427560064,eccentricity,0.4138340734966671,0.0653001,0.10199999809265137,0.00800000037997961,4.7399610564240575,3.057196874854471,Orbital,5.6763062,16.024014
4724313637321332864,eccentricity,0.4921831838266072,0.0049783485,0.5320000052452087,0.004000000189989805,-6.2347912349839625,-0.07484364854517102,OrbitalTargetedSearchValidated,7.300081,303.42654
2188045323443081472,eccentricity,0.017833751363962,0.04168461,0.0430000014603138,0.012000000104308128,-0.5801684144725431,-0.5852616102717719,Orbital,9.188969,32.041206
597447616074699136,eccentricity,0.3039044042387825,0.038732283,0.20999999344348907,0.007000000216066837,2.385798079691719,0.447163874891087,Orbital,5.9393396,22.408043
3931519127529822208,eccentricity,0.1558471013074101,0.010763155,0.1979999989271164,0.007000000216066837,-3.2831360082142624,-0.21289342347533408,AstroSpectroSB1,9.484935,249.06935
429037103683886976,eccentricity,0.049872892926197,0.005382535,0.03999999910593033,0.004999999888241291,1.3438830931551793,0.24682235102357633,AstroSpectroSB1,6.579367,87.563156
1155587858959873024,eccentricity,0.0712361719781554,0.073965624,0.09600000083446503,0.017999999225139618,-0.32530767884467304,-0.2579565483443115,OrbitalTargetedSearch,7.534841,40.355484
2199772267794571392,eccentricity,0.2974399351471645,0.012351693,0.30799999833106995,0.007000000216066837,-0.743806012496264,-0.034285919614046284,Orbital,6.1168184,126.51937
2858261088645587584,eccentricity,0.2936043409253142,0.009885886,0.30300000309944153,0.009999999776482582,-0.6681751194483299,-0.03100878573603113,AstroSpectroSB1,8.36619,77.99764
1428412118701344384,eccentricity,0.2466357966151144,0.0032242343,0.25200000405311584,0.004999999888241291,-0.9016342463215354,-0.02128653711001845,AstroSpectroSB1,8.272077,32.909595
603701328976020864,eccentricity,0.2820479316023603,0.06729366,0.3149999976158142,0.00800000037997961,-0.4862516190239543,-0.10460973416781888,OrbitalTargetedSearchValidated,8.73244,23.401733
4145362250759997952,eccentricity,0.4225869517573403,0.035842773,0.5,0.03799999877810478,-1.481958125829829,-0.15482609648531942,Orbital,8.992036,114.62576
6799537965261994752,eccentricity,0.4104746955866651,0.027078392,0.3970000147819519,0.0010000000474974513,0.49727848430793303,0.03394126020905573,Orbital,9.182825,39.55849
4777112872882315648,eccentricity,0.5924490174687652,0.018444985,0.6000000238418579,0.05999999865889549,-0.12029421695002487,-0.012585010121737785,Orbital,5.554189,45.36695
4777112872882315264,eccentricity,0.4118314764775604,0.007537994,0.42399999499320984,0.007000000216066837,-1.1829082070389494,-0.02869933646070987,AstroSpectroSB1,6.3103156,185.69931
5830177143804073344,eccentricity,0.350842030228276,0.047843955,0.4180000126361847,0.006000000052154064,-1.392778485348652,-0.16066502482707126,AstroSpectroSB1,9.137492,27.897533
6315169558119903616,eccentricity,0.6922887101832005,0.055990238,0.652999997138977,0.0020000000949949026,0.7012592389365002,0.060166482720307994,AstroSpectroSB1,8.020421,9.708697
