rank,source_id,nss_solution_type,p_class3_corr,period,significance,sigma_ti2,phot_g_mean_mag,flag_alias_1yr,flag_low_lat,m2_min,queue_bin,flag_hi_sigma_ti2,flag_xray_active,xray_tested,flag_dust_unresolved_south,eb26_verdict
739,5491686854165100928,Orbital,0.8629,615.7293272484707,34.567978,0.568082587460131,15.744383,False,False,0.6705472765973003,v2_main,False,False,True,False,
740,3518458756735181696,Orbital,0.8628,846.1799709018654,10.358081,0.4999339724273862,14.299618,False,False,1.4045128742126982,v2_main,False,False,True,False,
741,4448680675127557504,Orbital,0.8613,1007.7989622591474,15.79366,3.888732440167,15.551419,False,False,1.079851404693015,v2_main,False,False,True,False,
742,5223927563458221440,Orbital,0.8612,194.67807503371952,14.949524,1.4676144781993965,14.320263,False,False,0.998971576662054,v2_main,False,False,True,False,
743,6746675954459579008,Orbital,0.861,603.5771188816908,27.894403,0.1778319895722777,15.168456,False,False,0.7884788288298025,v2_main,False,False,True,False,
744,5589511675000872832,Orbital,0.8609,774.3017280054033,229.96545,0.2113364356748864,14.240776,False,False,0.6328749216194599,v2_main,False,False,True,False,
745,2064090093380317184,Orbital,0.8606,619.9849532912964,36.09892,5.064255439943099,13.206537,False,True,1.9446779187997567,v2_main,False,False,True,False,
746,2479455379843705216,Orbital,0.8599,977.6626436499143,15.525141,4.107247336067903,14.184252,False,False,0.6263585573719146,v2_main,False,False,True,False,
747,2142623089348748544,AstroSpectroSB1,0.8598,990.280329588144,10.659952,2.3228366951333834,9.001281,False,False,2.0584148272488663,v2_main,False,False,True,False,
748,1972351275571839104,Orbital,0.8588,705.7279436686758,57.00098,0.410221448353863,15.832582,False,True,0.6135322637135276,v2_main,False,False,True,False,
749,2525183694781218560,Orbital,0.8585,792.4207461999474,16.58888,0.8796647728590141,16.58939,False,False,0.4040621233439123,v2_main,False,False,True,False,
750,2995158395204088064,Orbital,0.8582,876.1616659668423,193.17252,0.6203464483816369,13.6350565,False,False,0.6397343565543588,v2_main,False,False,True,False,
751,4039744877394943232,Orbital,0.8582,777.0733336703689,26.479664,22.952162826747724,16.060846,False,True,0.5912141199644966,v2_main,True,False,True,False,
752,1636130412312502272,Orbital,0.8582,725.608976064171,58.07506,1.8755347375889264,15.533722,False,False,0.5007954695920578,v2_main,False,False,True,False,
753,6128077106221066752,Orbital,0.8557,933.598771187348,16.10414,0.4021267289498211,16.551409,False,False,0.4849948153251277,v2_main,False,False,True,False,
754,1002740757557931264,Orbital,0.8546,922.050597908768,10.092942,0.0520304687059572,13.229386,False,False,1.9295882348024829,v2_main,False,False,True,False,
755,4534416022026409600,Orbital,0.8538,995.4688618825184,10.323397,4.573919910232583,16.663095,False,False,0.5726622528853984,v2_main,False,False,True,False,
756,6456174914995922432,Orbital,0.8531,964.710119143911,15.324725,0.737395831444012,14.821952,False,False,0.7673958436509128,v2_main,False,False,True,False,
757,6397430929301317760,Orbital,0.8524,489.4642681186791,32.610367,4.658585273534462,16.185064,False,False,0.5603866548696531,v2_main,False,False,True,False,
758,448779934468113280,Orbital,0.8521,806.6305510635251,54.45454,0.0587989726593619,12.774986,False,True,1.832524061200632,v2_main,False,False,True,False,
759,6476435409602501632,AstroSpectroSB1,0.85,1192.4475111143597,26.475012,0.1079505855031626,11.531026,False,False,1.9404993955112693,v2_main,False,False,True,False,
760,4246017970343178752,Orbital,0.8498,321.2552414024141,101.83692,0.6219763562206427,13.571696,False,False,0.5568979408034485,v2_main,False,False,True,False,
761,1306009295978440704,Orbital,0.8498,935.117123948377,20.03325,0.4412425190269465,16.276798,False,False,0.5230659008239392,v2_main,False,False,True,False,
762,1373190796464436480,Orbital,0.8492,820.528027857447,11.315015,5.594089312588655,15.743003,False,False,1.0591653646276464,v2_main,False,False,True,False,
763,3344044498533737216,Orbital,0.8474,828.6800392475245,11.629718,1.6344474393970954,14.261006,False,True,1.5652799172598926,v2_main,False,False,True,False,
764,5848928146394433664,Orbital,0.8474,914.7935498440776,12.320491,1.2691902735322262,15.576547,False,True,1.0611503476619504,v2_main,False,False,True,False,
765,2937859236510622464,Orbital,0.8467,993.250775240264,73.00819,0.0581531247781275,14.176444,False,False,0.5968648435708772,v2_main,False,False,True,False,
766,4477338346213720064,Orbital,0.8466,871.0013475330601,24.190088,4.396566089018437,15.577912,False,True,0.6282036800264849,v2_main,False,False,True,False,
767,4780527749839871104,Orbital,0.846,871.4084495946128,48.674618,13.008319387696998,15.600411,False,False,0.546699876985116,v2_main,False,False,True,False,
768,5551971358728457728,Orbital,0.8442,641.5676049643348,40.2926,0.7517258956217657,16.086477,False,False,0.5340315432767082,v2_main,False,False,True,False,
769,2232204905869396224,Orbital,0.8436,247.4931274606596,35.092953,5.760039822973361,15.89211,False,False,0.5496046642242403,v2_main,False,False,True,False,
770,2004175948136111360,Orbital,0.8429,884.1157278877239,23.427845,0.1507111592066015,12.475311,False,True,3.126446025665074,v2_main,False,False,True,False,
771,5874328960960829312,Orbital,0.8429,330.23556618220505,54.727642,3.460188832045507,14.635188,True,True,0.5450060184146851,v2_main,False,True,True,False,
772,1270820594562801792,Orbital,0.8429,502.8616190905488,26.813927,2.242221170341601,16.249107,False,False,0.5414075972833845,v2_main,False,False,True,False,
773,3420433584267533312,AstroSpectroSB1,0.841,693.2889165190612,27.702948,0.1544609503791461,12.611645,False,True,1.93782000940728,v2_main,False,False,True,False,
774,4940545518185889664,Orbital,0.8389,564.03967365099,239.91855,0.0278241956744479,13.934154,False,False,0.5493237438175668,v2_main,False,False,True,False,
775,2034291404170380672,Orbital,0.8387,669.2890658539075,45.874672,15.388893888619428,15.113458,False,True,0.9849486361261216,v2_main,False,False,True,False,
776,259468049624418560,Orbital,0.8371,525.5717457593777,35.072643,0.3457435445520531,15.82566,False,True,0.4868293398866862,v2_main,False,False,True,False,
777,1546979535634042752,Orbital,0.8365,188.18649837785568,114.43512,1.4270778716482837,13.838974,False,False,0.6015065801598144,v2_main,False,False,True,False,
778,4220988103536975872,Orbital,0.8364,287.713868481896,43.509712,0.8543010690071324,14.564034,False,False,0.5641401247310401,v2_main,False,False,True,False,
779,5540535956775983488,Orbital,0.8346,618.2952483065521,95.1701,4.984163651595648,14.756079,False,True,0.6220630124867285,v2_main,False,False,True,False,
780,5764337356707279360,Orbital,0.8333,636.0931972039858,150.28154,0.8980258884151542,13.8133955,False,False,0.6066913389823292,v2_main,False,False,True,False,
781,357588982678854528,Orbital,0.8329,686.0613387210062,34.60455,1.8944996054348435,15.281986,False,False,0.7727068744777892,v2_main,False,False,True,False,
782,5247480408200024960,AstroSpectroSB1,0.8322,961.3648920618042,24.696136,0.1220284235509208,11.039281,False,False,1.934790939702208,v2_main,False,False,True,False,
783,5619616406455084416,Orbital,0.8309,448.6542683448296,93.87699,0.405330342266796,14.966018,False,True,0.5784205663342634,v2_main,False,False,True,False,
784,2120942919071605376,Orbital,0.8287,469.2557677215812,33.12981,1.8141141823001017,15.493737,False,False,0.6032174712938293,v2_main,False,False,True,False,
785,1765282312286903168,AstroSpectroSB1,0.8279,886.2480300241319,17.101654,1.6621954031934534,12.5938835,False,False,1.6525323505583254,v2_main,False,False,True,False,
786,2176888956917121024,Orbital,0.8275,558.7594758145171,28.914673,5.086327749112657,16.342905,False,True,0.559244458513766,v2_main,False,False,True,False,
787,6541556592801136128,Orbital,0.8274,1329.3958634764674,22.105057,0.1043114376464611,13.899361,False,False,0.5137589275752197,v2_main,False,False,True,False,
788,987843891126698240,Orbital,0.8259,1074.2854231132503,37.118538,0.2859550561789996,14.676661,False,False,0.5676641508833872,v2_main,False,False,True,False,
789,4396043583176084352,Orbital,0.8251,571.4520591037965,45.571762,10.558111434880807,15.166007,False,False,0.5459924430797323,v2_main,False,False,True,False,
790,5953913841603513984,AstroSpectroSB1,0.8247,228.6617017682553,192.62006,25.734495050378065,11.485646,False,False,0.5981935328720778,v2_main,True,False,True,False,
791,5962264499334786816,Orbital,0.8226,553.0996440885607,12.726027,0.4455212637709874,13.163306,False,True,1.7232066533685757,v2_main,False,False,True,False,
792,5473082636385878016,Orbital,0.8209,685.8110362812023,22.24449,0.1357253012836127,14.478048,False,False,1.1315171149798853,v2_main,False,False,True,False,
793,1825002320759122304,Orbital,0.818,711.7585937211026,22.995363,0.3147509003456211,14.872414,False,True,1.160114093553304,v2_main,False,False,True,False,
794,5226674761983825792,AstroSpectroSB1,0.8175,530.860427826352,33.243732,0.0168368869527666,11.558102,False,False,1.623628456899425,v2_main,False,True,True,False,
795,5374933356545153920,Orbital,0.8162,828.676016108028,37.021297,14.398441400665275,16.372385,False,False,0.5926309768595611,v2_main,False,False,True,False,
796,1682518807887510656,Orbital,0.815,845.4007164223373,157.08775,0.1600647346251703,14.166407,False,False,0.5296734534897006,v2_main,False,False,True,False,
797,4402526716050718464,Orbital,0.8148,542.5736732973845,30.586323,2.381418375095871,14.9884615,False,False,0.7966037497329085,v2_main,False,False,True,False,
798,4580570737015651584,Orbital,0.8148,558.1200378078686,27.882803,0.7900272128734511,16.165674,False,False,0.533137105781623,v2_main,False,False,True,False,
799,3351077936976749568,Orbital,0.8144,607.8497058888943,14.955568,1.513429653569654,13.165386,False,True,1.5858110055297026,v2_main,False,False,True,False,
800,2101240117382728448,Orbital,0.8136,554.7017722072062,54.064117,0.0798960600176673,15.545869,False,False,0.6067302224642421,v2_main,False,False,True,False,
801,5140841077515932672,Orbital,0.8132,657.6043659617636,39.851406,1.4505528005990038,15.652228,False,False,0.4964178000768416,v2_main,False,False,True,False,
802,1502611595750572544,Orbital,0.8108,506.1905675188094,50.184673,0.253439463193406,15.313456,False,False,0.6157781176872482,v2_main,False,False,True,False,
803,5602760132982139136,Orbital,0.8104,570.9698253347874,42.495434,0.3114786750321403,13.312773,False,False,1.5587582326783984,v2_main,False,False,True,False,
804,3112286482698379008,Orbital,0.8103,845.9685226875939,23.653221,7.631938556725773,15.394966,False,True,0.8686636174410877,v2_main,False,False,True,False,
805,6742294434981881728,Orbital,0.8101,935.6227038416108,14.040851,0.0465510156791351,13.665426,False,False,1.3942058845724856,v2_main,False,False,True,False,
806,4193423106508658432,Orbital,0.8096,798.1193416823986,42.522346,4.168740133102006,15.614362,False,False,0.5813638411062433,v2_main,False,False,True,False,
807,727724075925618688,Orbital,0.8077,837.1637420594976,11.960371,5.432800360162361,14.832192,False,False,0.9899798222836494,v2_main,False,False,True,False,
808,3890232873927997184,AstroSpectroSB1,0.8052,860.0961390737222,169.42699,0.0337255918483328,13.0869875,False,False,0.5915510334744836,v2_main,False,False,True,False,
809,6346103286976026624,Orbital,0.8046,930.7310100691612,22.383896,0.6360622306623378,16.552015,False,False,0.6998464038939922,v2_main,False,False,True,False,
810,4741744809335903104,Orbital,0.8045,636.4888635784906,16.679287,0.900001012796378,17.692966,False,False,0.2113695080605158,v2_main,False,False,True,False,
811,4401090925658852352,AstroSpectroSB1,0.8034,522.6834242021877,127.9074,0.0163024388895398,13.009589,False,False,0.4970592977310177,v2_main,False,False,True,False,
812,3064258131163402624,Orbital,0.8016,301.5331210649656,39.992527,0.3729474847657026,13.841629,False,False,0.6050864562016084,v2_main,False,False,True,False,
813,4544483906394740864,Orbital,0.8006,792.070443377493,27.570538,0.064770757662899,13.081196,False,False,1.5391330008408182,v2_main,False,False,True,False,
814,3064939244256749696,Orbital,0.8,730.4348577726751,15.722718,0.3300985437520545,14.802489,False,False,1.0105354758666818,v2_main,False,False,True,False,
815,4299945614081802752,Orbital,0.7989,840.5840761731449,27.182882,6.287724084467672,15.4675865,False,False,0.780713537032427,v2_main,False,False,True,False,
816,1218979480306205952,Orbital,0.7983,435.6826960933542,74.3585,2.886812774862247,15.325279,False,False,0.5928238286988178,v2_main,False,False,True,False,
817,1106515727302894080,Orbital,0.7931,968.2541274769602,112.27116,0.1462570364367079,14.780026,False,False,0.5643273063902418,v2_main,False,False,True,False,
818,5341695601100252800,Orbital,0.7917,607.7863054386763,38.502163,0.2150468033049242,14.969581,False,True,1.0258337218531628,v2_main,False,False,True,False,
819,4838625497574749056,Orbital,0.7912,239.79839815132507,38.303753,1.9143602194631637,15.018572,False,False,0.5805297972100073,v2_main,False,False,True,False,
820,5337911356971992832,Orbital,0.7899,940.8393656146008,17.783148,12.596022293664776,13.947848,False,True,1.61427706257925,v2_main,False,False,True,False,
821,4810691339520310016,AstroSpectroSB1,0.7862,1421.0409320616827,16.221546,1.124864776691394,11.707841,False,False,0.4829620860731137,v2_main,False,False,True,False,
822,497577531818080384,Orbital,0.7861,1127.2131082362332,18.663214,0.723649692886478,15.306165,False,False,0.901957193184592,v2_main,False,False,True,False,
823,6382964925397171200,Orbital,0.7858,766.724134510379,59.13381,3.2730177779644145,15.540586,False,False,0.5639163525597365,v2_main,False,False,True,False,
824,1619073619710824832,Orbital,0.7857,714.117148791105,65.50467,2.8064247801295656,15.1584215,False,False,0.7195064128418724,v2_main,False,False,True,False,
825,3797110806060705920,Orbital,0.7846,566.8443949841982,58.22704,0.3288548129975873,14.819847,False,False,0.6348645425286709,v2_main,False,False,True,False,
826,4041041235966556544,Orbital,0.7831,1079.4097086028169,23.561663,1.299823972210436,12.873936,False,True,1.3438776839339397,v2_main,False,False,True,False,
827,4485210127905490304,Orbital,0.7829,811.9716040058167,27.127338,0.0325829701377062,14.3931265,False,False,1.0856390032294247,v2_main,False,False,True,False,
828,2262348184645625984,AstroSpectroSB1,0.7825,1074.773992022016,13.307045,0.1739568350501444,9.789346,False,False,1.9508562520005368,v2_main,False,False,True,False,
829,5846810590057953536,Orbital,0.7824,940.1018286153908,21.485672,0.0432333671509267,15.762277,False,True,0.7994826110584751,v2_main,False,False,True,False,
830,5832387540143968512,Orbital,0.7819,774.0436704972554,16.981857,0.3241123083490039,14.781821,False,True,1.0141316290763251,v2_main,False,False,True,False,
831,1302183648348499968,Orbital,0.7783,528.6417944911512,28.094334,2.099199953656264,14.586747,False,False,1.1442248215803674,v2_main,False,False,True,False,
832,5524463123993844608,Orbital,0.778,243.4991458538008,33.26264,1.44246627821898,15.339027,False,True,0.6299614623498571,v2_main,False,False,True,False,
833,131940776857845504,Orbital,0.7769,814.2070309143888,42.39044,5.19482494994328,11.958306,False,False,1.1545911926172283,v2_main,False,False,True,False,
834,6059507060006401280,Orbital,0.7765,1046.3964742679814,13.99371,0.2315063095053963,13.725234,False,True,1.873354635926486,v2_main,False,False,True,False,
835,1301475700298989184,Orbital,0.7738,585.7575580101812,36.600494,1.2413355767944938,15.651723,False,False,0.670898029970537,v2_main,False,False,True,False,
836,4995430802181235968,AstroSpectroSB1,0.7736,871.2890744018304,76.270096,1.371934272448341,13.037829,False,False,0.5794552786889409,v2_main,False,False,True,False,
837,6437684840272227328,Orbital,0.7731,1041.5668455280547,10.822748,17.4869632220513,16.20784,False,False,0.8270467657651202,v2_main,False,False,True,False,
838,2443492145501584768,Orbital,0.7731,767.0726949024227,43.554623,19.26533713741547,15.899821,False,False,0.560456667856872,v2_main,False,False,True,False,
839,2791828797958994688,Orbital,0.7711,926.0962900884842,24.183474,9.646863525186069,16.047264,False,False,0.65224346095246,v2_main,False,False,True,False,
840,5243084698149710592,Orbital,0.7685,1012.3620841561004,10.159598,2.76445079629008,16.821054,False,False,0.5928584554794553,v2_main,False,False,True,False,
841,510090489546052096,Orbital,0.7673,797.7030487692691,14.294672,0.062792037951488,14.278466,False,True,1.7460401378309842,v2_main,False,False,True,False,
842,4325945181420334848,Orbital,0.7661,768.8051812708578,21.453241,7.233628362259878,16.025017,False,False,0.6640064811918608,v2_main,False,False,True,False,
843,4389814265688543232,Orbital,0.7655,849.3832642265937,37.521496,0.9927755820048288,16.219069,False,False,0.5563843142586334,v2_main,False,False,True,False,
844,386937834242057344,Orbital,0.7639,807.4202437031528,42.729668,1.0363870056889797,14.729296,False,False,0.9484248343645292,v2_main,False,False,True,False,
845,2046971075325002880,Orbital,0.7637,428.9086657162644,40.23326,0.0429276402567319,14.515167,False,True,0.5602268065005047,v2_main,False,False,True,False,
846,2603684358238376704,Orbital,0.7616,1402.532815168874,11.846009,0.3384874589328197,14.145218,False,False,1.0897502319361363,v2_main,False,False,True,False,
847,1306633200107612288,Orbital,0.7613,305.34326067514894,27.436132,6.081912131597932,15.722045,False,False,0.5856636948149665,v2_main,False,False,True,False,
848,5502759692170206976,Orbital,0.7598,655.6003090234528,70.24054,0.1761973766143332,15.100082,False,False,0.5921098701367793,v2_main,False,False,True,False,
849,2176190492161821440,Orbital,0.7573,730.8860674131824,28.594532,0.8863506402597514,16.642302,False,True,0.6374917008166806,v2_main,False,False,True,False,
850,1290640322444766720,Orbital,0.7567,891.7732742554042,24.386044,12.215378883203288,16.573221,False,False,0.5693166517472865,v2_main,False,False,True,False,
851,2186209551344032384,Orbital,0.7561,891.1929698257127,17.2748,0.4704299329289006,14.09462,False,False,1.4380390659097635,v2_main,False,False,True,False,
852,5342871047750973312,Orbital,0.7554,945.73636072662,28.525599,0.0305618706048948,13.78296,False,True,1.58152699430861,v2_main,False,False,True,False,
853,440418835736228480,Orbital,0.755,880.684102001112,30.323048,4.380454497088092,16.306559,False,True,0.5755491865371385,v2_main,False,False,True,False,
854,2892957311933574400,Orbital,0.7549,532.0219821011444,12.586258,9.486706955546753,15.4030285,False,False,0.7340858332624963,v2_main,False,False,True,False,
855,5791476774025702528,Orbital,0.7548,790.3796693614868,46.36653,11.973984355196938,15.414266,False,False,0.7279927690500284,v2_main,False,False,True,False,
856,5923862234648016128,Orbital,0.7532,849.84597852318,10.339191,18.41120956813872,13.255171,False,True,1.63958911114907,v2_main,False,False,True,False,
857,6733503251107917440,Orbital,0.752,561.1382108841655,36.531773,4.145718818256474,14.062423,False,False,1.098732574516898,v2_main,False,False,True,False,
858,6013626260822361728,Orbital,0.7516,816.2315975670017,11.588108,1.3995973166345426,15.732087,False,False,0.5676112906861918,v2_main,False,False,True,False,
859,5528031588984234368,Orbital,0.7511,134.9261313802584,45.821,0.7196300746918113,13.105802,False,True,1.1227799652566075,v2_main,False,False,True,False,
860,6055323246453480320,Orbital,0.749,759.6007805755822,11.531515,0.9676337789265368,14.258944,False,True,1.773058561149351,v2_main,False,False,True,False,
861,432566913959984512,Orbital,0.7489,921.4146903093136,11.33069,27.961498592775328,14.225757,False,False,1.0654851551584943,v2_main,True,False,True,False,
862,4408266201105973504,Orbital,0.7481,550.8360600990253,47.511806,1.3166882758139298,15.067586,False,False,0.5598043219871243,v2_main,False,False,True,False,
863,5689698792267399680,Orbital,0.7475,912.7893292787568,12.941716,9.25995183110112,16.797024,False,False,0.3934809100959505,v2_main,False,False,True,False,
864,6879908004645565696,Orbital,0.7468,204.23493182438668,15.783864,1.205207856400114,13.864645,False,False,0.8966618772151128,v2_main,False,False,True,False,
865,413695583582490368,Orbital,0.7467,806.1837938896733,13.7686825,7.112462617359365,16.061102,False,True,0.733742765956654,v2_main,False,False,True,False,
866,1950368773952812288,Orbital,0.7465,233.2016081083554,57.078426,0.1168255677449186,14.828571,False,False,0.5420114560604935,v2_main,False,False,True,False,
867,2976921448668589696,Orbital,0.7447,464.3800964800546,56.297874,0.1024908685521222,14.569888,False,False,0.4735647336692372,v2_main,False,False,True,False,
868,5000442857216841728,Orbital,0.7446,920.3314204186156,11.099857,0.3129464892056237,15.056487,False,False,0.9549173298895278,v2_main,False,False,True,False,
869,4532086156885010560,Orbital,0.7421,633.7294250168824,13.808619,0.1523382909979942,16.450588,False,False,0.631652540728037,v2_main,False,False,True,False,
870,6450416394644994048,Orbital,0.7412,818.2084758152592,29.005629,0.077952888204909,15.528959,False,False,0.9196380885654418,v2_main,False,False,True,False,
871,4853349057782110592,Orbital,0.7411,465.4893995975373,68.73473,0.0385235495393727,14.838857,False,False,0.5322161771034934,v2_main,False,True,True,False,
872,1674635034638596608,Orbital,0.7384,314.93371967119174,55.482788,23.667739893895995,14.822971,False,False,0.4861642677223977,v2_main,True,False,True,False,
873,6686468484428027136,Orbital,0.7381,883.3622309738231,12.923242,1.3726961048445163,15.472822,False,False,0.8180869514081782,v2_main,False,False,True,False,
874,5821878201827024640,Orbital,0.7367,899.0802122789758,137.66118,12.185110634342989,14.680069,False,False,0.5133227763268419,v2_main,False,False,True,False,
875,2851512423713780352,Orbital,0.736,945.2180054138744,120.947556,0.0236397396338254,14.360954,False,False,0.6063299100309327,v2_main,False,False,True,False,
876,3287177379186168576,Orbital,0.7358,736.7070742380367,11.594049,0.1917683848014149,15.166365,False,False,1.0123319844794936,v2_main,False,True,True,False,
877,4952256760130463616,Orbital,0.7349,801.7064601090492,42.8665,0.231346740747203,16.069807,False,False,0.615423653091101,v2_main,False,False,True,False,
878,2052985575699218432,Orbital,0.7344,976.4685775672442,13.622047,15.143221269838886,15.249236,False,False,0.9543252115411844,v2_main,False,False,True,False,
879,1843411615695680512,Orbital,0.7336,504.59343125047104,12.110938,0.1410510597148067,13.828584,False,False,1.3704633964128303,v2_main,False,False,True,False,
880,4176960118905876480,Orbital,0.7335,934.9110346343024,15.884286,0.5905820043948449,16.336023,False,False,0.7991841732159564,v2_main,False,False,True,False,
881,2924413240094412032,Orbital,0.7317,625.7033788172882,21.623941,0.0296962872564034,15.399718,False,False,0.7761647377477762,v2_main,False,False,True,False,
882,4532042554376123136,Orbital,0.7312,808.5702314194859,38.226,5.746033251107095,15.998834,False,False,0.6602194448487259,v2_main,False,False,True,False,
883,5254694888140645504,Orbital,0.729,867.9553592673235,25.032053,0.2531304180636218,13.770284,False,True,1.5206210159232425,v2_main,False,False,True,False,
884,4606270584361441664,Orbital,0.728,651.7720051215938,70.96802,0.1838405331388065,15.110039,False,False,0.5812656083395067,v2_main,False,False,True,False,
885,5529065022539001216,Orbital,0.7262,856.395651441252,25.758512,0.1515224708340735,14.283797,False,True,1.513274245885725,v2_main,False,False,True,False,
886,5780071299386991872,Orbital,0.725,904.441895606044,12.162234,0.4448710193761214,16.059004,False,False,0.8654711964657109,v2_main,False,False,True,False,
887,996771272708070144,Orbital,0.7245,996.678713933951,14.695916,0.1018766763317703,14.368209,False,False,1.1072473457479557,v2_main,False,False,True,False,
888,4042401027000908928,Orbital,0.7232,914.0729420474244,20.487356,0.1221501523656396,10.524598,False,True,1.7004672568432888,v2_main,False,True,True,False,
889,2114826232807272832,Orbital,0.7214,734.4374502517161,17.569483,5.116220185062963,14.693734,False,False,1.3486845315790987,v2_main,False,False,True,False,
890,1314368436206796672,Orbital,0.7204,702.6634941285397,13.440175,0.1697187084657865,15.773174,False,False,0.774851706518611,v2_main,False,False,True,False,
891,2080084929550950272,Orbital,0.7202,926.6731203478384,13.14716,0.6354799396761586,14.401583,False,False,1.5525007047622623,v2_main,False,False,True,False,
892,4592127635014945280,Orbital,0.717,552.6748872915937,43.48181,5.945934710398216,15.899284,False,False,0.5255938019557368,v2_main,False,False,True,False,
893,6401995105147577216,Orbital,0.7157,142.2401341463935,75.47699,0.4871759540679112,14.282268,False,False,0.6019582479709747,v2_main,False,False,True,False,
894,2756367039701457408,Orbital,0.7155,1098.8259929554033,12.148844,0.028141414384931,13.635017,False,False,1.098516654588767,v2_main,False,False,True,False,
895,6847041987182011648,Orbital,0.7121,458.9549674946669,47.538754,2.046489277410773,14.764265,False,False,0.5977771093853378,v2_main,False,False,True,False,
896,5369179131166991360,Orbital,0.7116,670.7690641933751,18.369083,0.0322694243397178,14.86855,False,False,0.9802985190103544,v2_main,False,False,True,False,
897,3469605737126228864,Orbital,0.7114,558.5975754805758,21.503075,1.0776607737346378,15.333049,False,False,0.7640961570469357,v2_main,False,False,True,False,
898,4609083547421818496,Orbital,0.7113,262.80180804773016,79.43999,19.633579196520756,13.883766,False,False,0.5645531384733233,v2_main,False,False,True,False,
899,5254390593977991552,Orbital,0.7099,1003.4858411268864,10.475087,0.3180421269061718,15.024954,False,True,1.1685930675063707,v2_main,False,False,True,False,
900,2131963839514727296,Orbital,0.7096,611.0436106038077,24.346828,0.6552862529852008,14.8079,False,False,1.1406801593934626,v2_main,False,False,True,False,
901,1793066352644199808,Orbital,0.7094804284713184,172.27495180122577,16.76291,3.1304960271362443,17.140207,False,False,0.1949864340365104,v2_main,False,False,True,False,
902,5237500725294166144,Orbital,0.7088,658.434323529991,36.724155,0.0374571976485999,15.465062,False,True,0.7352519694713778,v2_main,False,False,True,False,
903,5445580792559583104,Orbital,0.7081,682.6132809184099,78.413216,0.1850926074543396,14.890975,False,False,0.5781491219629772,v2_main,False,False,True,False,
904,1550997322918558080,Orbital,0.7054,663.9176356960153,17.570734,0.7028089917906193,15.895689,False,False,0.6985275326328565,v2_main,False,False,True,False,
905,1998167739870732544,Orbital,0.6996,996.6010407832604,13.477318,0.1493896156385903,15.702227,False,True,1.0719076084801904,v2_main,False,False,True,False,
906,426453663677608320,Orbital,0.6978,454.9932854628891,67.12615,3.709001628986189,13.698958,False,True,1.1720665291233558,v2_main,False,False,True,False,
907,3868385307301381760,Orbital,0.6963,840.8263956935673,31.09221,0.2501951378799006,14.817428,False,False,0.6156384573457182,v2_main,False,False,True,False,
908,5583655607350948224,Orbital,0.691,681.801393478725,69.485344,0.9154266903041272,15.516125,False,False,0.4936293835599749,v2_main,False,True,True,False,
909,1479162861021374592,Orbital,0.6892,114.73263626526926,64.49717,1.0228830312814483,14.50016,False,False,0.5497900938359698,v2_main,False,False,True,False,
910,1374547662532598400,Orbital,0.6883,717.2104871452863,21.854939,0.7010738910669144,14.269913,False,False,1.1202831448052342,v2_main,False,False,True,False,
911,3435106566940983680,Orbital,0.6866,565.0702655072532,11.838856,0.2482021497435467,14.902116,False,False,0.6549472665251133,v2_main,False,False,True,False,
912,2968583920715815424,Orbital,0.6851,1151.309264449516,10.704554,0.0612985174864321,13.841796,False,False,1.0854679819120412,v2_main,False,False,True,False,
913,1828692006869611648,Orbital,0.682,720.6572970023165,10.47736,0.3944382452676682,13.067623,False,True,1.7199011492394565,v2_main,False,False,True,False,
914,5343075247678089600,Orbital,0.6802,581.9581706328574,16.002052,0.03265180641477,14.656676,False,True,1.1029555015090988,v2_main,False,False,True,False,
915,6607144183679947264,Orbital,0.6799,750.2496339378691,20.775309,0.5221852405852007,15.912728,False,False,0.6665138588777031,v2_main,False,False,True,False,
916,6506701425661591808,Orbital,0.679,960.859290291412,277.61304,0.1831316801231222,13.164449,False,False,0.6080639833804672,v2_main,False,False,True,False,
917,5910880232107386880,Orbital,0.6759,548.6352447356912,148.26688,1.101729262231771,14.459913,False,False,0.5485458674652176,v2_main,False,False,True,False,
918,834891962456503424,Orbital,0.6757,1015.4294720472136,31.89756,0.2290275939608194,14.163282,False,False,0.5992413195199388,v2_main,False,False,True,False,
919,4537040006522179840,Orbital,0.674,1119.586154623061,11.0377865,0.1606265678205335,14.811476,False,False,1.0112137724348456,v2_main,False,False,True,False,
920,5820250993333201792,Orbital,0.6733,836.6624796568619,107.623024,0.0441138988385883,14.880564,False,False,0.5756031825406287,v2_main,False,False,True,False,
921,4205743340506712960,Orbital,0.6731,615.5211917565425,14.263319,0.217322396053612,14.058211,False,True,0.999873148629122,v2_main,False,False,True,False,
922,41954481793705984,Orbital,0.6724,656.9901629583497,89.01223,0.1720786650052392,14.846764,False,False,0.5864876046324071,v2_main,False,False,True,False,
923,5938105342644565504,Orbital,0.6669,648.7400814210292,12.226861,0.2972023287729589,14.808105,False,True,1.0575638257038964,v2_main,False,False,True,False,
924,4523637956210470784,Orbital,0.6634,1033.6121230091549,10.734373,1.1499987926557085,14.692034,False,False,1.212062695348876,v2_main,False,False,True,False,
925,3535381993034509184,Orbital,0.6596,948.7230139677692,34.916874,9.819648597182397,14.5239315,False,False,1.20751243053342,v2_main,False,False,True,False,
926,5866932443117002368,Orbital,0.6531,701.5101269934358,15.241475,0.0364640152038329,14.755364,False,True,1.161767269882509,v2_main,False,False,True,False,
