DETUID,IAUNAME,RA,DEC,DET_LIKE_0,primary_100,ls10_NWAY_p_any,ls10_NWAY_match_flag,ls10_LS10_RA,ls10_LS10_DEC,ls10_class_gal_exgal,ls10_Class_STAREX,ls10_Exgal_prob_STAREX,ls10_class_jetted,ls10_dered_mag_r,ls10_LS10_TYPE,ls10_n_alt,gdr3_NWAY_p_any,gdr3_NWAY_match_flag,gdr3_GDR3_RA,gdr3_GDR3_DEC,gdr3_GDR3_PQSO,gdr3_GDR3_PGal,gdr3_GDR3_Pstar,gdr3_GDR3_parallax,gdr3_GDR3_parallax_over_error,gdr3_GDR3_phot_g_mean_mag,gdr3_n_alt,cw_NWAY_p_any,cw_NWAY_match_flag,cw_CW2020_RA,cw_CW2020_DEC,cw_CW2020_w1mpro,cw_CW2020_w2mpro,cw_n_alt,in_ls10,in_gdr3,in_cw,gdr3_dsc_max,gdr3_dsc_label,ls10_gdr3_sep,diff_object_0.5,class_conflict_0.5,tier_0.5,diff_object_0.8,class_conflict_0.8,tier_0.8
sm03_218129_020_ML00673_001_c030,3eRASS J142741.1-385323,216.92148763420417,-38.88987969932568,11.836521,False,0.1796404,1.0,216.92486357980195,-38.88998005123684,4.0,0.0,0.9457847584444151,0.0,21.955365165127287,DEV,0.0,1.0712884e-05,1.0,216.92517805798116,-38.893329606198606,0.0,0.0,0.99998075,0.2709953586158726,1.0352123,18.725677,0.0,0.8817738,1.0,216.9247428,-38.8899478,16.075,15.292,0.0,True,True,True,0.99998075,STAR,12.090552301333107,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_119090_020_ML00383_001_c030,3eRASS J075309.3+012732,118.28884437605436,1.459156996717081,13.606157,False,0.86623275,1.0,118.2893403972906,1.4577084593581762,2.0,0.0,,0.0,inf,PSF,0.0,0.99681264,1.0,118.2893403972906,1.4577084593581762,0.9991083,1.4e-07,0.00089156,0.001892126477383231,0.0058694095,19.25698,0.0,0.94636774,1.0,118.2891469,1.4574958,15.558,14.887,0.0,True,True,True,0.9991083,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_136144_020_ML00763_001_c030,3eRASS J090832.4-532840,137.1352400477975,-53.47798001780243,8.28309,False,,,,,,,,,,,,0.15642561,1.0,137.13557080717396,-53.47720051825801,0.0,1e-08,0.9999997,0.11001817215370298,0.8131961,18.539661,1.0,0.47156492,1.0,137.13225,-53.4802419,11.751,11.617,0.0,False,True,True,0.9999997,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sb03_195063_020_ML01349_001_c030,3eRASS J125536.5+253014,193.90232610313754,25.50400729190181,7.2730174,False,0.0012252841,1.0,193.90561660380206,25.50365796235231,5.0,0.0,0.9872882318346701,0.0,23.969798074098684,PSF,0.0,,,,,,,,,,,,0.012719726,1.0,193.8970574,25.5034388,17.755,16.685,1.0,True,False,True,,,,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_224090_020_ML00156_001_c030,3eRASS J145458.8+010050,223.74520600986236,1.0140087579213424,34.182697,False,0.9992689,1.0,223.74603270492324,1.0131388438321192,5.0,0.0,0.9994460267327655,0.0,19.93933432901604,REX,0.0,0.9972553,1.0,223.74603270492324,1.0131388438321192,0.99960834,0.00035631,3.536e-05,-1.8357937047327981,-1.6475406,20.443459,0.0,0.975973,1.0,223.7459935,1.0131627,15.321,14.781,0.0,True,True,True,0.99960834,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_145159_020_ML00630_001_c030,3eRASS J093821.2-681453,144.58867690675106,-68.24828809047465,35.23533,False,,,,,,,,,,,,0.006447628,1.0,144.58421435519003,-68.24759810919485,0.0,0.0,0.9999942,0.19376738204546123,1.094498,18.910202,0.0,0.7164001,1.0,144.5909495,-68.2486426,17.234,16.351,0.0,False,True,True,0.9999942,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_262153_020_ML00034_001_c030,3eRASS J172949.8-625056,262.45773668715134,-62.84909656631809,110.276245,False,0.99560946,1.0,262.4558860407286,-62.84905480378775,-5.0,0.0,,0.0,inf,PSF,0.0,0.95564055,1.0,262.4558860407286,-62.84905480378775,0.0,0.0,0.9999477,1.6585766390732615,105.4287,12.429224,0.0,0.8885339,1.0,262.4558847,-62.8490408,9.927,9.974,0.0,True,True,True,0.9999477,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_113087_020_ML01035_001_c030,3eRASS J073345.0+031620,113.4377580481015,3.2724964445715075,6.530716,False,,,,,,,,,,,,0.008580576,1.0,113.43452335538815,3.2733312146143634,0.0,0.0,0.9999558,0.49015973721087275,9.955906,16.33797,0.0,0.9149805,1.0,113.4385264,3.2724957,17.129,15.968,0.0,False,True,True,0.9999558,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_193072_020_ML00370_001_c030,3eRASS J125101.8+185851,192.7575040697353,18.98098947749661,20.751766,False,0.9819746,1.0,192.7562627600054,18.981954614916326,5.0,0.0,0.9549280357990841,0.0,19.048008426957857,SER,0.0,0.68527204,1.0,192.7562627600054,18.981954614916326,0.00078447,0.0128901,0.98630786,,,20.995056,0.0,0.90588474,1.0,192.756328,18.9819745,15.5,15.081,0.0,True,True,True,0.98630786,STAR,0.0,False,True,T2_classified_contested,False,False,T1_single_catalog_classified
sm03_110069_020_ML00658_001_c030,3eRASS J071727.5+200704,109.36472374460702,20.117830922165183,8.931091,False,0.9852531,1.0,109.36352418292958,20.118743319503587,2.0,0.0,,0.0,inf,PSF,0.0,0.33769208,1.0,109.36471640893225,20.11778696742723,0.0,0.0,0.9998059,1.7969281823105805,8.1896305,18.46568,0.0,0.9878723,1.0,109.3634552,20.1187432,15.828,14.6,0.0,True,True,True,0.9998059,STAR,5.300492848333543,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_161123_020_ML00909_001_c030,3eRASS J104412.2-340239,161.05097277441476,-34.0444158099665,7.9523845,False,0.0279211,1.0,161.0497854854619,-34.04624241492459,5.0,0.0,0.9800282632508421,0.0,21.797635976107227,DEV,0.0,0.017421415,1.0,161.05276918366795,-34.041965943004044,0.0,0.0,0.99999744,1.0097466337408285,2.915489,19.616358,0.0,0.3801048,1.0,161.0505938,-34.0454484,16.799,16.123,0.0,True,True,True,0.99999744,STAR,17.78277375254029,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_009150_020_ML00842_001_c030,3eRASS J003229.3-593207,8.122395658002855,-59.53547326266447,6.954628,False,0.04303712,1.0,8.120876143579762,-59.53634632148165,5.0,0.0,0.9987286040061916,0.0,24.430426751946897,REX,0.0,7.1815887e-12,1.0,8.109182118049736,-59.54586031137295,4.23e-05,1.859e-05,0.99956757,,,20.899635,1.0,0.70006764,1.0,8.1209906,-59.5360191,17.673,16.784,0.0,True,True,True,0.99956757,STAR,40.35636288495054,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_046120_020_ML01024_001_c030,3eRASS J031157.7-291232,47.99054267116805,-29.209010843565522,9.795924,False,0.010524484,1.0,47.991300401098975,-29.210001592188085,3.0,1.0,0.3312984887614352,0.0,24.114172615467417,EXP,0.0,0.22161235,1.0,47.99093252786837,-29.208650940078005,0.0,0.0,0.99993855,0.7686012093496478,14.410627,16.726006,0.0,0.0352369,1.0,47.9913137,-29.2102804,17.755,17.249,1.0,True,True,True,0.99993855,STAR,4.997860758947097,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_128114_020_ML00251_001_c030,3eRASS J083213.9-244525,128.05806527741066,-24.756989623511746,24.205013,False,,,,,,,,,,,,0.750536,1.0,128.05847473061962,-24.757537952947786,0.0,0.0,1e-06,7.244001433650042,196.11372,8.402933,0.0,0.97888005,1.0,128.0584821,-24.7575271,7.696,7.544,0.0,False,True,True,1e-06,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_150099_020_ML00206_001_c030,3eRASS J095851.7-090128,149.71544246158052,-9.024539374388477,16.167107,False,0.97689074,1.0,149.71513855671478,-9.024559136107277,-5.0,1.0,8.794878092735854e-08,0.0,16.78379058947325,PSF,0.0,0.96649975,1.0,149.71513855671478,-9.024559136107277,0.0,0.0,0.9976672,7.39761322368814,121.5999,16.497465,0.0,0.99463344,1.0,149.7151553,-9.024553,12.652,12.474,0.0,True,True,True,0.9976672,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_140090_020_ML00369_001_c030,3eRASS J091424.2-003202,138.6011231214679,-0.5339872832888082,14.214588,False,0.0,1.0,138.6022405349647,-0.5340453273856574,5.0,0.0,0.9921155377932692,0.0,20.07957971366984,SER,0.0,0.0,1.0,138.6022405349647,-0.5340453273856574,0.00042561,6.475e-05,0.9988774,,,20.960964,3.0,0.0,1.0,138.6022134,-0.5340544,15.602,15.056,0.0,True,True,True,0.9988774,STAR,0.0,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_275126_020_ML00123_001_c030,3eRASS J181716.3-363505,274.31818100309044,-36.58497620083818,23.165966,False,,,,,,,,,,,,0.016377293,1.0,274.3192138671875,-36.585243225097656,0.0,0.0,0.99999124,-0.14920265972614288,-0.2706233,19.972454,0.0,0.5092628,1.0,274.31874,-36.58549,17.832,16.601,0.0,False,True,True,0.99999124,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_200084_020_ML00014_001_c030,3eRASS J131428.1+054310,198.61713737249232,5.719539264977967,332.50827,False,0.9982285,1.0,198.6170358511212,5.718698420619785,4.0,0.0,0.9233613668538365,0.0,17.371450401943413,SER,0.0,0.79066795,1.0,198.6170358511212,5.718698420619785,0.07959882,0.9204012,0.0,,,20.271618,0.0,0.9971584,1.0,198.617171,5.7187716,14.19,13.554,0.0,True,True,True,0.9204012,GALAXY,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_086144_020_ML00062_001_c030,3eRASS J055231.5-544529,88.13144960290683,-54.758181407455716,508.1272,False,0.9999892,1.0,88.13138522169984,-54.757995097119206,5.0,0.0,0.9683675041216702,0.0,18.776366041043808,PSF,0.0,0.99939376,1.0,88.13138522169984,-54.757995097119206,0.00596134,2e-06,0.99402094,-0.23427643056147546,-1.0697818,19.131907,0.0,0.99854064,1.0,88.1314252,-54.7580523,14.379,13.456,0.0,True,True,True,0.99402094,STAR,0.0,False,True,T2_classified_contested,False,True,T2_classified_contested
sm03_015120_020_ML00968_001_c030,3eRASS J010059.0-285337,15.246024267733466,-28.89372140059799,7.7069244,False,0.079243354,1.0,15.251286380675324,-28.893126538540447,5.0,0.0,0.9776195360800656,0.0,22.536823638038555,EXP,0.0,,,,,,,,,,,,0.61041135,1.0,15.2513566,-28.8930257,16.869,15.913,0.0,True,False,True,,,,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_291132_020_ML00905_001_c030,3eRASS J191723.1-405022,289.3464318253563,-40.83963813623987,6.204067,False,0.26175183,1.0,289.34740833719576,-40.84004844994915,-5.0,1.0,0.0015339553251934946,0.0,16.737148486236254,PSF,0.0,0.23583785,1.0,289.34740833719576,-40.84004844994915,0.0,0.0,0.999561,1.421571567192332,17.873787,16.684143,0.0,0.52921957,1.0,289.3473988,-40.8400337,13.5,13.51,0.0,True,True,True,0.999561,STAR,0.0,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_212117_020_ML00419_001_c030,3eRASS J141138.1-272021,212.9089580454838,-27.339213928402664,18.007402,False,0.9981442,1.0,212.90989660581837,-27.339045748805773,4.0,0.0,0.8952447382032108,0.0,20.288204509366913,PSF,0.0,0.4602573,1.0,212.90989660581837,-27.339045748805773,0.98859084,0.00051731,0.01089196,-2.015143608665864,-1.6388209,20.608414,0.0,0.87502146,1.0,212.9103877,-27.3390162,15.933,15.515,0.0,True,True,True,0.98859084,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_199111_020_ML00445_001_c030,3eRASS J131335.2-220631,198.39688375957243,-22.108801985373926,13.554499,False,0.98561025,1.0,198.39657836219848,-22.1101651326805,-5.0,1.0,2.0065518679467948e-06,0.0,11.877580100885783,PSF,0.0,0.9842913,1.0,198.39657836219848,-22.1101651326805,0.0,0.0,0.9999868,0.9743191243901641,45.34295,11.873144,0.0,0.9104662,1.0,198.3965958,-22.1101682,9.285,9.33,0.0,True,True,True,0.9999868,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_107093_020_ML00109_001_c030,3eRASS J070241.8-025940,105.67433982587094,-2.994448038229261,17.601294,False,,,,,,,,,,,,0.07649225,1.0,105.67510498792163,-2.99698323385093,0.0,0.0,0.9982583,5.90149917206289,124.6819,13.855624,0.0,0.24606109,1.0,105.6719627,-2.9936804,12.305,12.329,0.0,False,True,True,0.9982583,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_325159_020_ML00019_001_c030,3eRASS J213454.5-675828,323.72708886392655,-67.97470171050907,301.1159,False,0.9999318,1.0,323.7268540677354,-67.97459759277625,-5.0,1.0,3.0912261409114265e-09,0.0,11.499013012204122,PSF,0.0,0.99972385,1.0,323.7268540677354,-67.97459759277625,0.0,0.0,0.99990124,3.1469123787285604,213.31761,11.483941,0.0,0.9962376,1.0,323.7268605,-67.9745799,10.052,10.053,0.0,True,True,True,0.99990124,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_140054_020_ML01265_001_c030,3eRASS J092209.7+363854,140.54066071139204,36.64844781938955,6.1764946,False,,,,,,,,,,,,0.0,1.0,140.53474465970496,36.66423534816749,2.59e-06,3.133e-05,0.9999287,4.441297865779671,5.4256287,19.363422,0.0,0.3267831,1.0,140.5445921,36.649957,17.121,16.518,0.0,False,True,True,0.9999287,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_047096_020_ML00765_001_c030,3eRASS J030817.7-061600,47.07401497103211,-6.266689227931929,6.9003787,False,0.071631946,1.0,47.071854968377565,-6.26503041908419,4.0,0.0,0.8111066355222128,0.0,21.322679108558,REX,0.0,0.021282263,1.0,47.072538109783665,-6.27022997047474,0.0,0.0,0.99999785,0.5618758323688688,1.6968329,19.013136,0.0,0.008008474,1.0,47.0718329,-6.2650641,17.015,16.738,0.0,True,True,True,0.99999785,STAR,18.877343860346596,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_088075_020_ML01058_001_c030,3eRASS J055359.3+150301,88.49745120813317,15.050514766270911,6.599203,False,,,,,,,,,,,,0.14465192,1.0,88.4991230141834,15.052157922507778,0.0,0.0,0.99997294,0.1220153298219611,0.45230404,19.044361,0.0,0.26221535,1.0,88.5003848,15.0499001,15.653,15.185,0.0,False,True,True,0.99997294,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_148168_020_ML01525_001_c030,3eRASS J092820.3-792155,142.0846635177337,-79.36528023127956,8.862526,False,0.99972343,1.0,142.08694195114546,-79.36564712895694,4.0,0.0,0.9414690846634289,0.0,20.550206348869754,REX,0.0,0.00019716953,1.0,142.06561735326065,-79.36848482215726,0.0,0.0,0.9999905,0.26034451043493767,2.6261582,17.864552,0.0,0.9230795,1.0,142.0865803,-79.3656426,16.434,15.681,0.0,True,True,True,0.9999905,STAR,17.466025050641004,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_291165_020_ML00021_001_c030,3eRASS J192927.7-752412,292.3654376004434,-75.40347516607967,203.9368,False,0.9999157,1.0,292.3676654437326,-75.40320474443756,5.0,0.0,0.9724743452636307,0.0,16.08714591535206,DEV,0.0,0.9948008,1.0,292.3676654437326,-75.40320474443756,0.00316101,0.99683905,0.0,-0.161520321877328,-0.86569935,18.290585,0.0,0.9883436,1.0,292.3678005,-75.4031907,12.745,12.265,0.0,True,True,True,0.99683905,GALAXY,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_054138_020_ML01845_001_c030,3eRASS J032843.2-483001,52.18005112322276,-48.50028014674876,6.4601398,False,0.026608553,1.0,52.182083656177866,-48.49920619844561,5.0,0.0,0.9974283209331515,0.0,24.90163796984301,PSF,1.0,0.0043603014,1.0,52.180356978397015,-48.496627200077356,6.444e-05,6.91e-05,0.9992516,,,21.369766,0.0,0.3091824,1.0,52.1808597,-48.4991526,18.04,16.832,0.0,True,True,True,0.9992516,STAR,10.157047710720748,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_233129_020_ML00199_001_c030,3eRASS J153614.0-391239,234.05849429370554,-39.211073953577866,7.441392,False,,,,,,,,,,,,0.09930447,1.0,234.0592117526852,-39.21024143258573,0.0,0.0,0.99999726,-0.17391321478677682,-1.0837343,18.422884,0.0,0.36180708,1.0,234.0611778,-39.2111366,15.69,15.181,0.0,False,True,True,0.99999726,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sb03_262117_020_ML00553_001_c030,3eRASS J172007.1-281037,260.02959693908224,-28.17698473345529,9.212939,False,,,,,,,,,,,,0.0667917,1.0,260.0283508300781,-28.17574691772461,0.0,0.0,0.999994,0.7415139675140381,21.616245,14.299648,0.0,0.08244911,1.0,260.0283416,-28.1756926,10.981,11.067,0.0,False,True,True,0.999994,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_358144_020_ML01183_001_c030,3eRASS J235639.1-545743,359.16292534279285,-54.96218656416125,8.759683,False,0.5367208,1.0,359.1662092811192,-54.96086279936612,4.0,0.0,0.9394650820896853,0.0,19.02070767003166,SER,0.0,0.39427942,1.0,359.1662092811192,-54.96086279936612,0.00111923,0.01266922,0.9850423,,,20.990143,0.0,0.96502894,1.0,359.1662365,-54.9608663,15.167,14.542,0.0,True,True,True,0.9850423,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_238114_020_ML00150_001_c030,3eRASS J154944.6-241953,237.43588055555566,-24.3316372946231,46.85912,False,0.99839574,1.0,237.43548693204124,-24.331663286330457,-5.0,1.0,1.263212414495923e-07,0.0,15.620508551109532,PSF,0.0,0.9873564,1.0,237.43578918365023,-24.331784321196892,0.0,0.0,0.99948806,7.491806086560427,50.784637,15.405559,0.0,0.99863154,1.0,237.4356284,-24.3316935,10.55,10.34,0.0,True,True,True,0.99948806,STAR,1.082977792452207,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_122066_020_ML00320_001_c030,3eRASS J080026.0+250157,120.10851966987315,25.032533675376857,20.21631,False,0.9886137,1.0,120.10889856212994,25.03383179565135,-5.0,1.0,0.000333260844184335,0.0,8.383099316056253,PSF,0.0,0.86806047,1.0,120.10889856212994,25.03383179565135,0.0,0.0,0.9990802,5.248832727860481,169.00592,7.9684916,0.0,0.9872647,1.0,120.1089059,25.0338588,7.866,7.804,0.0,True,True,True,0.9990802,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_145117_020_ML00527_001_c030,3eRASS J093732.9-262813,144.38717209294245,-26.47051768230857,10.001471,False,,,,,,,,,,,,0.045070264,1.0,144.38529358269128,-26.469683384060332,0.0,0.0,0.9999782,0.3402766183577889,6.405236,16.514193,0.0,0.96572053,1.0,144.3866838,-26.4705577,16.096,15.361,0.0,False,True,True,0.9999782,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_176135_020_ML01343_001_c030,3eRASS J114912.3-441627,177.30166590335236,-44.27431695312892,6.282095,False,,,,,,,,,,,,0.00894673,1.0,177.2996590699595,-44.27725533124837,2e-08,2e-08,0.9999977,0.2702208737431331,0.32278997,20.583204,0.0,0.011405538,1.0,177.3013682,-44.2784808,16.423,16.322,0.0,False,True,True,0.9999977,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sb03_144048_020_ML00531_001_c030,3eRASS J093744.5+403548,144.43552536609891,40.596920425359436,6.2350717,False,,,,,,,,,,,,0.0005511172,1.0,144.4359155562576,40.590859294471294,0.00011929,1.24e-06,0.99987787,0.7365183650621976,0.7574093,20.527493,0.0,0.9886254,1.0,144.4367607,40.5963817,16.459,15.536,0.0,False,True,True,0.99987787,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_333144_020_ML01063_001_c030,3eRASS J220826.9-535429,332.1121339411242,-53.90807119357912,7.5547514,False,0.6897704,1.0,332.1118617636146,-53.906584050790826,5.0,0.0,0.9960371634401298,0.0,21.88878518213833,SER,0.0,0.136566,1.0,332.10900769519327,-53.90917890171821,1e-08,9e-08,0.99998844,-0.2902145463141881,-1.4285277,18.611307,0.0,0.9201935,1.0,332.1126371,-53.9065377,15.752,15.266,0.0,True,True,True,0.99998844,STAR,11.131023770525832,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_263123_020_ML00728_001_c030,3eRASS J173040.7-315915,262.66991440203645,-31.987734753552726,6.503301,False,,,,,,,,,,,,0.093835086,1.0,262.6696881786248,-31.98668098406415,0.0,0.0,0.99999607,-1.8232148854645092,-1.6574444,20.157784,2.0,0.36449718,1.0,262.66985,-31.98875,12.5,12.683,2.0,False,True,True,0.99999607,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_183072_020_ML00716_001_c030,3eRASS J121514.6+163406,183.81085411874685,16.56843335662984,7.282792,False,0.01682902,1.0,183.8103017890586,16.571577366329798,5.0,0.0,0.9983773214521283,0.0,24.16615407355609,REX,0.0,,,,,,,,,,,,0.026067628,1.0,183.8097511,16.5653109,16.741,16.681,1.0,True,False,True,,,,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_074120_020_ML00506_001_c030,3eRASS J050053.9-291752,75.22473697018714,-29.2980058971609,12.470228,False,0.9965714,1.0,75.22628479274348,-29.299070187389145,5.0,0.0,0.9544793034889164,0.0,21.21990202389266,PSF,0.0,1.40403245e-11,1.0,75.22708334706766,-29.289728162204646,0.0,0.0,0.9999437,0.14734937727316547,1.761626,17.882854,0.0,0.9698323,1.0,75.2262528,-29.2990453,16.832,16.063,0.0,True,True,True,0.9999437,STAR,33.7246049628488,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_081120_020_ML01246_001_c030,3eRASS J052734.6-300441,81.89458119275109,-30.078261345332095,6.0344973,False,0.976135,1.0,81.89595047118237,-30.07923762312029,-5.0,1.0,0.007820180782836885,0.0,9.781656861829141,PSF,0.0,0.8926546,1.0,81.89595047118237,-30.07923762312029,0.0,0.0,0.9965226,3.836001849898609,45.8674,9.588075,0.0,0.9849311,1.0,81.8959406,-30.0792174,8.635,8.655,0.0,True,True,True,0.9965226,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_078129_020_ML00097_001_c030,3eRASS J051337.7-373507,78.4072128343953,-37.585495552050254,196.7767,False,0.9929909,1.0,78.40775168869035,-37.585622321818946,5.0,0.0,0.9625693915414695,0.0,16.83094756838388,SER,0.0,0.94905865,1.0,78.40775168869035,-37.585622321818946,0.0,1.0,0.0,1.3873215103178982,1.5685424,20.136833,0.0,0.9800373,1.0,78.4080589,-37.5856908,14.394,13.87,0.0,True,True,True,1.0,GALAXY,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_050138_020_ML00575_001_c030,3eRASS J032243.9-491116,50.68310964938851,-49.18805211262275,30.107656,False,0.2936924,1.0,50.681889416025165,-49.18805851391019,4.0,0.0,0.8705300595704546,0.0,19.111150611069643,SER,0.0,0.0,1.0,50.67464877488722,-49.17772552138848,0.0,0.0,0.99999803,-0.028121888773398402,-0.023457527,20.796915,0.0,0.67412204,1.0,50.6818491,-49.1880713,15.408,15.051,0.0,True,True,True,0.99999803,STAR,40.914383649032146,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
