IAUNAME,UID,RA,DEC,POS_ERR,DET_LIKE_0,EXT_LIKE,ML_RATE_1,ML_RATE_ERR_1,ML_FLUX_1,ML_EXP_1,MJD_MIN,MJD_MAX,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_CTS_ERR,FLAG_OPT,in_dr2_any_sep,in_dr2_any_name,in_dr2_any_rate,in_dr2_any_extlike,in_dr2_any_detlike,nn2_sep_arcsec,nn2_rate,nn2_detlike,next_sep_arcsec,next_extlike,next_rate,n2_within_120,nn2_bright_sep_arcsec,nn2_bright_name,nn2_bright_rate,dr1_nn_sep_arcsec,dr1_nn_rate,forensic_class,ul_exposure_s,ul_b_flux,ul_s_flux,ul_flag_pos,ul_presence,ul_fade_frac,t1_over_t3_approx,forensic_class_v2
1eRASS J101351.9+194539,115506900012,153.46644727670437,19.760837880806623,4.0485334,39.008595,0.0,0.25312114,0.060163263,2.3568078e-13,84.40599,58983.92,58984.586,0,0,0,0,0,0,0,66.70705131332001,3eRASS J101353.5+194641,0.51089877,9.086332,14.230465,97.52346091375176,0.07618097,9.598658,66.70705131332001,9.086332,0.51089877,1,,,,69.31105853087948,0.11882585,ARTIFACT-EXTENDED,222.30828857421875,2.541732286882176e-13,1.6116840121597337e-13,1,1.5770661418153131,1.0784639659127808,0.3796799055102285,ARTIFACT-EXTENDED
1eRASS J073821.2-685802,111315900195,114.5886201564272,-68.96746301131692,2.3330243,38.99497,0.0,0.032391734,0.0070800134,3.0159902e-14,858.51514,58851.977,58859.977,0,0,0,0,0,0,0,50.45068602249803,3eRASS J073829.7-685823,0.07585186,0.0,320.87466,50.45068602249803,0.07585186,320.87466,1191.1734419143772,4.433702,0.02634719,1,50.45068602250017,3eRASS J073829.7-685823,0.0758518576622009,53.39759532441324,0.036209412,ARTIFACT-CONFUSION,2493.734130859375,6.675429387861463e-14,6.090527387980772e-14,1,1.0960347048163603,2.2133458483590105,0.3442689135846827,FADE-CANDIDATE
1eRASS J065250.1+082219,110408100022,103.20892772614629,8.372077415902908,3.0975666,38.990227,0.0,0.23250583,0.058275286,2.1648587e-13,78.33094,58950.742,58951.41,0,0,0,0,0,0,0,24.71436404103204,3eRASS J065249.4+082242,0.20755865,0.0,118.98948,24.71436404103204,0.20755865,118.98948,2773.6295809927456,3.0810926,0.07904377,1,24.714364041035648,3eRASS J065249.4+082242,0.2075586467981338,373.242161866611,0.04201405,ARTIFACT-CONFUSION,251.0472412109375,2.555536077891718e-13,1.0600155193711549e-13,1,2.4108477953301746,1.1804632227921934,0.3120167328753235,ARTIFACT-CONFUSION
1eRASS J051057.6-652935,108015600213,77.74022229084443,-65.49325708916805,2.4432514,38.9818,0.0,0.028723815,0.005435588,2.6744708e-14,1499.9542,58829.15,59011.37,0,0,0,0,0,0,0,32.51468217507584,3eRASS J051053.9-652912,0.04886055,0.0,227.50182,32.51468217507584,0.04886055,227.50182,154.12484776260982,3.800211,0.011986179,2,32.51468217508209,3eRASS J051053.9-652912,0.0488605499267578,34.820333610238386,0.03136157,ARTIFACT-CONFUSION,3731.563720703125,4.80788199779935e-14,2.4806882825581352e-14,1,1.9381242019014848,1.7976947057336914,0.4019639787143629,ARTIFACT-CONFUSION
1eRASS J035213.6-324613,105812300140,58.05690569764587,-32.77049351469136,2.66372,38.979034,0.0,0.08288351,0.020105226,7.7172725e-14,247.32729,58883.895,58886.227,0,0,0,0,0,0,0,67.10043039348163,3eRASS J035208.4-324629,0.05515821,0.0,50.480606,67.10043039348163,0.05515821,50.480606,1372.3588640680446,11.522228,0.10421935,1,67.10043039347947,3eRASS J035208.4-324629,0.0551582090556621,69.6647787382595,0.039583426,ARTIFACT-CONFUSION,633.5860595703125,8.083335704348744e-14,7.887155419874711e-14,1,1.02487338895081,1.0474342721925065,0.3903610034724142,FADE-CANDIDATE
1eRASS J150149.9-403747,122413200031,225.45797928349663,-40.62975861845308,3.5095074,38.690853,0.0,0.2693797,0.058158252,2.508191e-13,118.599815,58901.344,58903.344,0,0,0,0,0,0,0,97.34861657304842,3eRASS J150141.6-403812,3.8690891,372.53467,825.02045,214.8682329786026,0.049467646,7.24288,97.34861657304842,372.53467,3.8690891,0,,,,160.86633355321746,0.13883479,ARTIFACT-EXTENDED,399.7636413574219,2.873899848567646e-13,1.812216690729937e-13,1,1.585847798041236,1.145805821234366,0.2966748416571529,ARTIFACT-EXTENDED
1eRASS J074548.1-383407,111612900036,116.45045451942433,-38.5687448770293,2.698919,38.674797,0.0,0.12863167,0.033673614,1.1976878e-13,138.27737,58970.39,58971.555,0,0,0,0,0,0,0,42.4972902262593,3eRASS J074545.7-383440,0.03261454,0.0,9.313021,42.4972902262593,0.03261454,9.313021,1276.6875099170009,3.7100587,0.054470345,3,66.34569968114978,3eRASS J074553.3-383433,0.1635502874851226,64.57115666400713,0.20833668,ARTIFACT-CONFUSION,433.663818359375,2.0667259678815167e-13,1.965753406406312e-13,1,1.0513658331437397,1.7255965769055313,0.318858443213287,FADE-CANDIDATE
1eRASS J095556.4-095744,115009900006,148.98536223934948,-9.962332042609184,2.993023,38.60888,0.0,0.2499004,0.061301176,2.3268196e-13,93.03621,58989.074,58989.906,0,0,0,0,0,0,0,33.39146334341633,3eRASS J095556.3-095817,0.7465434,24.675056,38.92431,78.64304559732712,1.4786873,1188.7567,33.39146334341633,24.675056,0.7465434,1,78.6430455973311,3eRASS J095557.2-095902,1.4786872863769531,212.9336209538416,0.06413996,ARTIFACT-CONFUSION,229.4868621826172,1.968875502087256e-13,8.891439017347237e-14,1,2.2143496662868305,0.8461659434565771,0.4054097437872727,ARTIFACT-CONFUSION
1eRASS J130209.8-143659,119510500021,195.54096143609493,-14.616567138655917,2.5799246,38.55412,0.0,0.16196081,0.03897653,1.508015e-13,134.55276,58848.61,58849.773,0,0,0,0,0,0,0,60.50518669856848,3eRASS J130211.0-143601,0.21470135,0.0,151.48369,60.50518669856848,0.21470135,151.48369,1096.0754816739204,8.723482,0.13718498,1,60.50518669856712,3eRASS J130211.0-143601,0.2147013545036316,54.87426625969186,0.14257088,ARTIFACT-CONFUSION,339.7735595703125,2.30946745017821e-13,2.2127758609810646e-13,1,1.043696964930861,1.5314618556036974,0.3960071530290919,FADE-CANDIDATE
1eRASS J090022.7+215010,113506900059,135.0947625673474,21.83629659439152,5.6205754,38.23994,0.0,0.22569467,0.05940616,2.1014402e-13,77.14517,58970.418,58971.086,0,0,0,0,0,0,0,19.489915800857613,3eRASS J090023.0+214951,0.89231473,0.0,781.67194,19.489915800857613,0.89231473,781.67194,1556.6511919217626,6.458132,0.11540122,1,19.489915800859595,3eRASS J090023.0+214951,0.8923147320747375,324.63027175206634,0.11372696,ARTIFACT-CONFUSION,228.9169006347656,9.485845268997206e-13,2.042085711683253e-13,1,4.645174888951258,4.513973449730907,0.3370007622245605,ARTIFACT-CONFUSION
1eRASS J094458.2-134712,114610500004,146.24272907146064,-13.786669991360563,2.7354064,37.982613,0.0,0.30258968,0.0663938,2.8174086e-13,94.28328,58988.24,58988.906,0,0,0,0,0,0,0,49.28876727758763,3eRASS J094455.0-134655,0.4605026,5.590625,12.4420595,198.7602331844056,0.033950783,10.177899,49.28876727758763,5.590625,0.4605026,0,,,,72.27161717778795,0.0885208,ARTIFACT-EXTENDED,234.5275421142578,4.1136790696928726e-13,2.1963546704018705e-13,1,1.8729575533172813,1.460093175584426,0.402013678862787,ARTIFACT-EXTENDED
1eRASS J040908.4-390319,106312900089,62.28523844612973,-39.05536805603261,2.7687066,37.81274,0.0,0.07281497,0.017366657,6.7797927e-14,307.22028,58886.555,58894.055,0,0,0,0,0,0,0,72.63666972333043,3eRASS J040902.3-390305,0.09536514,0.0,158.74226,72.63666972333043,0.09536514,158.74226,1937.4265946561989,6.6331425,0.06608364,3,72.63666972333291,3eRASS J040902.3-390305,0.0953651368618011,73.09645765298525,0.094516836,ARTIFACT-CONFUSION,788.4240112304688,1.338659272407533e-13,1.3150063178125893e-13,1,1.0179869512979136,1.974484075903284,0.3896637794180455,FADE-CANDIDATE
1eRASS J082320.2+155746,112507500014,125.83431112271631,15.962891834585436,2.7790918,37.75455,0.0,0.28632346,0.07113693,2.665954e-13,75.6053,58965.582,58966.082,0,0,0,0,0,0,0,17.188726409204488,3eRASS J082319.0+155741,0.8523848,53.20547,152.40372,131.17141871496753,0.05725455,11.95278,17.188726409204488,53.20547,0.8523848,0,,,,284.2792374524536,0.0603203,ARTIFACT-EXTENDED,236.9687042236328,2.71743836200572e-13,1.3522910818474648e-13,1,2.009506975593765,1.0193117968298475,0.3190518353370812,ARTIFACT-EXTENDED
1eRASS J055137.6-560320,108714700384,87.90703197731052,-56.0556560694175,2.7666974,37.32806,0.0,0.0426746,0.009957213,3.9734268e-14,564.24,58932.047,58937.215,0,0,0,0,0,0,0,21.28421805372932,3eRASS J055138.7-560300,0.04032034,0.0,103.24527,21.28421805372932,0.04032034,103.24527,648.3045698319079,3.6184664,0.017750133,3,21.284218053736502,3eRASS J055138.7-560300,0.0403203405439853,93.00820671778644,0.020002842,ARTIFACT-CONFUSION,1826.572998046875,5.013555488733029e-14,1.953606953942685e-14,1,2.566307147205269,1.261771196774791,0.3089063511851608,ARTIFACT-CONFUSION
1eRASS J140703.2-510202,121014100012,211.76340985980323,-51.0340519249508,4.2276263,37.22456,0.0,0.19124243,0.041809667,1.7806558e-13,156.22562,58890.184,58895.85,0,0,0,0,0,0,0,50.25714262100188,3eRASS J140658.0-510149,0.07820801,0.0,14.077657,50.25714262100188,0.07820801,14.077657,71.50501456066796,308.60974,2.8465924,1,,,,67.60820966067816,0.07874692,ARTIFACT-EXTENDED,444.312744140625,2.459403665965032e-13,9.841354619254117e-14,1,2.499049938870541,1.3811785893517612,0.3516118366178454,ARTIFACT-EXTENDED
1eRASS J113059.6-441905,117213500021,172.7484962686637,-44.31812006231056,2.572085,37.17089,0.0,0.11058113,0.028175432,1.0296195e-13,175.52277,58842.79,58844.29,0,0,0,0,0,0,0,46.544173258655306,3eRASS J113059.8-441951,0.35436478,20.221806,229.18936,364.860274351023,0.021699095,10.018116,46.544173258655306,20.221806,0.35436478,0,,,,55.34783248436351,0.19916442,ARTIFACT-EXTENDED,450.6046447753906,1.893803852886372e-13,1.3814493440237469e-13,1,1.3708818648176346,1.839323995792982,0.3895272097949445,FADE-CANDIDATE
1eRASS J171152.6-500622,125614100027,257.9692556025896,-50.10612932932864,2.690874,36.85595,0.0,0.16742383,0.04148954,1.5588812e-13,119.916565,58931.18,58932.18,0,0,0,0,0,0,0,16.810083499804787,3eRASS J171154.1-500629,0.12280237,0.0,57.877365,16.810083499804787,0.12280237,57.877365,2984.150550064989,5.020175,0.12563194,1,16.810083499809494,3eRASS J171154.1-500629,0.1228023692965507,371.44198756975504,0.0831467,ARTIFACT-CONFUSION,336.2802124023437,2.0432329331070145e-13,9.803237459001317e-14,1,2.084243028542496,1.3107047112422772,0.3565971489768341,ARTIFACT-CONFUSION
1eRASS J061834.2-644711,109315601352,94.64250858225348,-64.78659914145865,2.526196,36.843494,0.0,0.02319814,0.004614699,2.1599759e-14,1796.8011,58970.21,58988.043,0,0,0,0,0,0,0,34.08697341066799,3eRASS J061839.1-644724,0.021165607,0.0,79.20705,34.08697341066799,0.021165607,79.20705,407.2600615917162,3.4966,0.011636294,4,34.08697341066712,3eRASS J061839.1-644724,0.021165607497096,77.99565225660595,0.017009089,ARTIFACT-CONFUSION,4730.96533203125,2.8481259234727774e-14,1.8790897386277566e-14,1,1.5156944689361558,1.3185915284854697,0.3797958712220238,ARTIFACT-CONFUSION
1eRASS J082100.7-420120,112513200545,125.25320143198456,-42.02230406072773,4.180143,36.831562,0.0,0.19946605,0.042315256,1.8572259e-13,145.56764,58981.723,58983.223,0,0,0,0,0,0,0,16.33539564522487,3eRASS J082059.7-420108,0.14614923,0.0,73.33965,16.33539564522487,0.14614923,73.33965,1551.2481827324964,4.9828844,0.12625724,1,16.33539564522889,3eRASS J082059.7-420108,0.1461492329835891,596.2504042814883,0.05852894,ARTIFACT-CONFUSION,387.7964172363281,2.292409155297409e-13,1.0574884473949984e-13,1,2.167786476480662,1.2343189674973891,0.3753712864017751,ARTIFACT-CONFUSION
1eRASS J090022.1+094122,113508100020,135.09242286463154,9.68969752739356,3.2918732,36.57181,0.0,0.19978838,0.053271126,1.860227e-13,81.73392,58973.08,58973.746,0,0,0,0,0,0,0,16.082815484632544,3eRASS J090021.1+094125,0.17678417,0.0,106.607025,16.082815484632544,0.17678417,106.607025,2238.618059923001,7.3107843,0.16579828,2,16.082815484631798,3eRASS J090021.1+094125,0.1767841726541519,118.63580302851348,0.07158463,ARTIFACT-CONFUSION,225.2034149169922,2.797394477518922e-13,1.311253216467259e-13,1,2.1333747306684074,1.503791998244796,0.3629337504945311,ARTIFACT-CONFUSION
1eRASS J083358.4-174526,113010800042,128.49343709643088,-17.757327591344502,2.5989115,36.52059,0.0,0.14926493,0.041558713,1.389804e-13,97.833244,58974.4,58975.234,0,0,0,0,0,0,0,19.951144365628856,3eRASS J083359.8-174524,0.14073633,0.0,80.88301,19.951144365628856,0.14073633,80.88301,691.1723589558486,28.206749,0.41425776,1,19.95114436562879,3eRASS J083359.8-174524,0.1407363265752792,55.685860657849744,0.052491874,ARTIFACT-CONFUSION,250.7104339599609,2.567962661091661e-13,1.363385451627966e-13,1,1.883519189694562,1.8477156930701453,0.3902240622966023,ARTIFACT-CONFUSION
1eRASS J061348.1-673745,109015900833,93.45052164805918,-67.62936713076384,2.340112,36.486954,0.0,0.010669146,0.0019200109,9.934028e-15,5286.945,58847.812,58902.54,0,0,0,0,0,0,0,28.1767631483481,3eRASS J061350.9-673808,0.0092539815,0.0,75.10946,28.1767631483481,0.0092539815,75.10946,533.9459600497056,38.489216,0.036055252,4,28.17676314834934,3eRASS J061350.9-673808,0.0092539815232157,54.822699597972594,0.011323809,ARTIFACT-CONFUSION,13619.40625,1.2695027422685284e-14,6.898511184630406e-15,1,1.8402561194608589,1.2779335253217812,0.3881920329676633,ARTIFACT-CONFUSION
1eRASS J035053.9+061651,105908400009,57.72488357978435,6.281082820749983,4.0009384,36.455864,0.0,0.18981332,0.048271663,1.7673494e-13,107.779106,58904.58,58905.58,0,0,0,0,0,0,0,34.289071797291534,3eRASS J035054.7+061724,0.15152761,0.0,86.87854,34.289071797291534,0.15152761,86.87854,87.37769504392017,60.521973,0.82114875,1,34.28907179729293,3eRASS J035054.7+061724,0.1515276134014129,364.8436424010439,0.09289487,ARTIFACT-CONFUSION,354.6347045898437,1.6292739726808672e-13,8.366707527534059e-14,1,1.947329899269309,0.921874289645764,0.3039158452488539,ARTIFACT-CONFUSION
1eRASS J064954.3-705132,110416200230,102.4763974384146,-70.85899256512197,2.5901077,36.41423,0.0,0.021812523,0.0045345323,2.0309612e-14,1521.2478,58883.04,58900.707,0,0,0,0,0,0,0,54.92953381328077,3eRASS J064952.3-705226,0.02498953,0.0,101.18767,54.92953381328077,0.02498953,101.18767,171.9622699460761,5.06888,0.020711984,2,54.929533813282326,3eRASS J064952.3-705226,0.0249895304441452,57.33476875874248,0.02945489,ARTIFACT-CONFUSION,3702.910888671875,2.69265929404806e-14,2.541512702060929e-14,1,1.0594711141378774,1.3258053841934845,0.4108248471908615,FADE-CANDIDATE
1eRASS J102243.2+321848,115705700007,155.68024563822468,32.313581257754656,2.7163267,36.37899,0.0,0.34372342,0.073842004,3.2004044e-13,82.45591,58981.594,58982.258,0,0,0,0,0,0,0,6.976586232017316,3eRASS J102242.7+321847,0.63947284,62.67678,151.39165,68.30797167243746,0.1314952,24.04031,6.976586232017316,62.67678,0.63947284,3,,,,236.09335028681903,0.05981124,ARTIFACT-SPLIT/MOVED,218.20216369628903,3.6627393284159593e-13,1.2502057223674756e-13,1,2.929709297346635,1.1444614088194478,0.3778876827031313,ARTIFACT-SPLIT/MOVED
1eRASS J124517.7+270733,119206300025,191.3237806799476,27.125924661800447,2.8420334,36.348064,0.0,0.17446575,0.04440392,1.6244483e-13,109.24499,59007.43,59008.266,0,0,0,0,0,0,0,61.327455628217294,3eRASS J124521.9+270755,0.31693622,0.0,243.86055,61.327455628217294,0.31693622,243.86055,1602.2889798562612,186.3389,2.5453413,1,61.32745562821619,3eRASS J124521.9+270755,0.3169362246990204,60.44311889945349,0.10498227,ARTIFACT-CONFUSION,315.79266357421875,2.507463908816427e-13,2.4133304946452605e-13,1,1.0390056042386364,1.5435787699838932,0.3459389738936251,FADE-CANDIDATE
1eRASS J064335.9-683221,109815900297,100.89982559412428,-68.53933193364635,2.399364,36.26861,0.0,0.023021955,0.004517655,2.1435714e-14,1856.3768,58852.81,58870.477,0,0,0,0,0,0,0,34.475665078147586,3eRASS J064331.3-683244,0.044681787,0.0,302.73264,34.475665078147586,0.044681787,302.73264,376.3700696081375,4.59837,0.011700008,2,34.4756650781567,3eRASS J064331.3-683244,0.0446817874908447,37.31108387998851,0.03534397,ARTIFACT-CONFUSION,5172.056640625,3.7257930031106556e-14,2.1031360518137396e-14,1,1.7715415985083518,1.7381240499433122,0.3589242982025178,ARTIFACT-CONFUSION
1eRASS J080829.7-651945,112115600357,122.12411082983252,-65.32925455026802,2.5110154,36.173714,0.0,0.041058842,0.01005438,3.8229836e-14,516.3508,58833.973,58838.805,0,0,0,0,0,0,0,192.6405041792396,3eRASS J080855.3-652132,0.008974058,0.0,9.179712,192.6405041792396,0.008974058,9.179712,343.3118694847993,3.0344193,0.022161597,0,,,,210.4159830141581,0.013321134,PLAUSIBLE-FADER,1463.7286376953125,2.842949196912338e-14,2.841661368019333e-14,0,1.0004531957634006,0.7436467153331073,0.3527640210777121,FADE-CANDIDATE
1eRASS J052414.6+033013,108308700005,81.06110118309431,3.5037685977646897,4.2519984,36.14209,0.0,0.22249389,0.053976405,2.0716377e-13,113.903305,58930.574,58931.574,0,0,0,0,0,0,0,61.70264025942768,3eRASS J052412.2+033103,0.32815915,3.7064033,10.693911,125.45719878893864,0.05293485,9.465506,61.70264025942768,3.7064033,0.32815915,0,,,,163.65447599904863,0.074601695,ARTIFACT-EXTENDED,366.3359680175781,2.976229289061716e-13,1.1891498257008556e-13,1,2.502821111971824,1.4366553037057184,0.3109258029354478,ARTIFACT-EXTENDED
1eRASS J041454.2-533419,106214400255,63.72599126671308,-53.57207197171957,2.1943948,35.91861,0.0,0.047275983,0.011050027,4.4018608e-14,478.80316,58864.652,58869.49,0,0,0,0,0,0,0,19.244590192064628,3eRASS J041453.1-533402,0.031045217,0.0,40.663986,19.244590192064628,0.031045217,40.663986,444.261820697154,3.6435788,0.058622014,2,19.24459019206716,3eRASS J041453.1-533402,0.0310452170670032,97.72394568069106,0.02099225,ARTIFACT-CONFUSION,1266.3079833984375,5.025161534176308e-14,2.3372674780829103e-14,1,2.1500155978288285,1.1415993741047663,0.3781095644007694,ARTIFACT-CONFUSION
1eRASS J055257.5-670514,108715600415,88.23995806842284,-67.08723392354219,2.461748,35.886955,0.0,0.0114245275,0.0020650558,1.0637363e-14,5776.171,58828.98,58999.875,0,0,0,0,0,0,0,39.88434918991893,3eRASS J055300.2-670437,0.037140224,0.0,593.58514,39.88434918991893,0.037140224,593.58514,1014.0508586085532,5.231253,0.0097240545,4,39.88434918992351,3eRASS J055300.2-670437,0.0371402241289615,42.712236142111976,0.019161727,ARTIFACT-CONFUSION,15175.8349609375,2.6839501012843915e-14,1.6312516252061163e-14,1,1.645331756187683,2.523134823249326,0.3806163558623184,ARTIFACT-CONFUSION
1eRASS J064444.5-570116,110314700219,101.1858010430576,-57.0212305846615,2.5820465,35.559544,0.0,0.06653447,0.014984465,6.195016e-14,385.5697,58964.047,58967.88,0,0,0,0,0,0,0,8.510011590067972,3eRASS J064444.7-570124,0.17650682,7.764978,18.637943,75.49462759611974,0.053252462,57.80558,8.510011590067972,7.764978,0.17650682,3,75.49462759611052,3eRASS J064447.8-570226,0.0532524622976779,69.8690747794379,0.032786224,ARTIFACT-SPLIT/MOVED,1168.06103515625,6.081052138619605e-14,2.9565908640609435e-14,1,2.0567783701621623,0.9816039439800648,0.3300937950972937,ARTIFACT-SPLIT/MOVED
1eRASS J072558.5-303653,111112000057,111.49387178173984,-30.61480461325498,3.1296062,34.948334,0.0,0.14748764,0.03776084,1.3732555e-13,123.942215,58962.727,58963.727,0,0,0,0,0,0,0,19.074659528203853,3eRASS J072558.8-303711,0.16069794,0.0,136.64052,19.074659528203853,0.16069794,136.64052,1755.7647621308172,14.219687,0.2159098,1,19.0746595282011,3eRASS J072558.8-303711,0.1606979370117187,222.17126617296367,0.055235527,ARTIFACT-CONFUSION,380.1324768066406,2.0299995679654711e-13,8.504290750343396e-14,1,2.387029827129912,1.478238804042999,0.3260500550786794,ARTIFACT-CONFUSION
1eRASS J050906.4-194337,107811100040,77.27699168829169,-19.7270127093354,2.5215003,34.881565,0.0,0.104442514,0.02768922,9.7246294e-14,162.67651,58923.062,58924.562,0,0,0,0,0,0,0,69.26188350014573,3eRASS J050908.1-194231,0.10018726,0.0,88.47095,69.26188350014573,0.10018726,88.47095,1184.7131103136903,8.633171,0.08657804,1,69.26188350014264,3eRASS J050908.1-194231,0.1001872569322586,72.15292218722546,0.13690552,ARTIFACT-CONFUSION,463.5807495117188,1.5027744131555778e-13,1.486446599488489e-13,1,1.010984460304667,1.5453282087598912,0.350912996649115,FADE-CANDIDATE
1eRASS J053518.0+135422,108507500006,83.82503018026871,13.90637224242941,2.3743489,34.83268,0.0,0.21804035,0.052633096,2.0301709e-13,108.84022,58934.08,58934.914,0,0,0,0,0,0,0,24.145941585980275,3eRASS J053516.7+135406,0.3420902,0.0,327.52536,24.145941585980275,0.3420902,327.52536,417.0535037289996,3.3186352,0.039450586,1,24.14594158598165,3eRASS J053516.7+135406,0.3420901894569397,31.41242194578784,0.29726043,ARTIFACT-CONFUSION,346.215087890625,3.5502517267173295e-13,1.0618894950636601e-13,1,3.3433344460239645,1.7487452542627466,0.3143716834038856,ARTIFACT-CONFUSION
1eRASS J055756.4-655853,108715604717,89.4851597324506,-65.98158363999448,2.256641,34.70868,0.0,0.0064526647,0.0011129786,6.008068e-15,11862.601,58861.98,59011.375,0,0,0,0,0,0,0,23.239988561611604,3eRASS J055753.1-655905,0.00526199,0.0,65.97844,23.239988561611604,0.00526199,65.97844,403.6615943600696,13.751795,0.009897835,4,23.23998856161077,3eRASS J055753.1-655905,0.005261989776045,54.49665718515154,0.00759215,ARTIFACT-CONFUSION,34979.2890625,9.229647922944383e-15,5.003564650416871e-15,1,1.8446145034171628,1.5362089648360149,0.339132135556107,ARTIFACT-CONFUSION
1eRASS J142824.4-021621,121809300065,217.10184513400523,-2.272699999969292,2.8787975,34.59478,0.0,0.11072763,0.029433357,1.0309836e-13,167.11003,58869.934,58871.266,0,0,0,0,0,0,0,83.99132011012419,3eRASS J142829.8-021557,0.07194489,0.0,50.847694,83.99132011012419,0.07194489,50.847694,190.51330709778705,6.458134,0.19738251,2,83.99132011012411,3eRASS J142829.8-021557,0.0719448924064636,85.49488175690475,0.08262608,ARTIFACT-CONFUSION,450.9849548339844,8.100974318442368e-14,7.961161704915856e-14,0,1.017561835660263,0.7857520059914015,0.3705445785026602,FADE-CANDIDATE
1eRASS J022058.2-521758,103514100136,35.242903055479104,-52.29957317487663,3.074702,34.484997,0.0,0.10488274,0.02566782,9.7656184e-14,196.15633,58828.992,59010.527,0,0,0,0,0,0,0,65.07408242551764,3eRASS J022105.2-521810,0.1136046,0.0,141.25574,65.07408242551764,0.1136046,141.25574,903.7023258023318,4.9761033,0.05864499,1,65.07408242551732,3eRASS J022105.2-521810,0.1136045977473259,67.55247525842455,0.040546287,ARTIFACT-CONFUSION,594.2998657226562,1.1858533089954132e-13,1.1568025183594788e-13,1,1.0251130077734727,1.2143146090936885,0.3300628879689851,FADE-CANDIDATE
1eRASS J043048.9-573718,106614700010,67.70391532862946,-57.62176285699675,2.0727568,34.394768,0.0,0.140007,0.021905847,1.3036035e-13,653.99207,58860.82,58866.82,0,0,0,0,0,0,0,5.778778295294623,3eRASS J043048.2-573718,0.6767028,289.12848,2304.7385,137.50530592083302,0.035027362,65.36344,5.778778295294623,289.12848,0.6767028,0,,,,134.74464855472448,0.031652436,ARTIFACT-SPLIT/MOVED,1749.1817626953125,4.152559643800374e-13,5.820491251517028e-14,1,7.134380010824808,3.185446835483622,0.3738845693155777,ARTIFACT-SPLIT/MOVED
1eRASS J233623.2-762049,135516500107,354.0968165966302,-76.34701796516546,3.0416968,34.310997,0.0,0.1134524,0.029377833,1.0563538e-13,161.61218,58961.695,58963.027,0,0,0,0,0,0,0,17.79549102690246,3eRASS J233627.5-762040,0.12592563,0.0,121.55035,17.79549102690246,0.12592563,121.55035,136.23729453582453,6.388239,0.0945366,1,17.7954910269022,3eRASS J233627.5-762040,0.1259256303310394,322.8520656281066,0.04099452,ARTIFACT-CONFUSION,490.7044067382813,1.648441311837695e-13,7.022302254662896e-14,1,2.347437139640507,1.5605011425506254,0.3293473174089434,ARTIFACT-CONFUSION
1eRASS J054201.1-665720,108715601388,85.50465819802645,-66.95569132733281,2.488193,34.276867,0.0,0.021687841,0.003910287,2.0193521e-14,2647.1108,58828.98,59007.207,0,0,0,0,0,0,0,4.5845538662845255,3eRASS J054201.7-665717,0.052104317,28.262772,75.48768,163.17509691412187,0.023821624,45.52071,4.5845538662845255,28.262772,0.052104317,0,,,,134.10805069891984,0.013672784,ARTIFACT-SPLIT/MOVED,7020.28515625,3.021453597843067e-14,6.696788170659426e-15,1,4.511795088697792,1.49624901860506,0.3770659939138423,ARTIFACT-SPLIT/MOVED
1eRASS J120426.3-812317,118817100097,181.10991080117947,-81.38821454437809,2.671503,34.276466,0.0,0.06660857,0.017232403,6.2019156e-14,287.88986,58916.863,58919.695,0,0,0,0,0,0,0,61.60802373417015,3eRASS J120447.2-812237,0.07765632,0.0,113.66771,61.60802373417015,0.07765632,113.66771,753.2487078238167,12.139006,0.06922518,1,61.60802373417061,3eRASS J120447.2-812237,0.0776563212275505,64.90710375553824,0.04810518,ARTIFACT-CONFUSION,884.7869262695312,9.067958650675961e-14,8.762153329289203e-14,1,1.034900704187011,1.4621222273124708,0.3253776151664119,FADE-CANDIDATE
1eRASS J022807.6-624750,103515300034,37.03190011316237,-62.79724503626548,2.761283,34.20574,0.0,0.09903347,0.025325624,9.220994e-14,200.22874,58995.363,58997.2,0,0,0,0,0,0,0,48.588529282634944,3eRASS J022814.4-624803,0.536461,0.0,881.0402,48.588529282634944,0.536461,881.0402,1262.8566420456857,4.298231,0.049095865,1,48.58852928263509,3eRASS J022814.4-624803,0.5364609956741333,49.88899724804434,0.16827044,ARTIFACT-CONFUSION,523.2552490234375,2.1151481987332493e-13,1.6222750410816586e-13,1,1.3038160269808292,2.2938396866251614,0.3826597829141536,FADE-CANDIDATE
1eRASS J060921.7-675015,109015900078,92.34058250109366,-67.83767105899912,2.0502656,33.990486,0.0,0.014711673,0.0025295923,1.369802e-14,5278.1333,58865.645,58919.875,0,0,0,0,0,0,0,18.51336430101701,3eRASS J060924.7-675022,0.06152579,0.0,1311.1448,18.51336430101701,0.06152579,1311.1448,435.5998243983815,42.655167,0.06661048,2,18.513364301016875,3eRASS J060924.7-675022,0.0615257881581783,22.79539660103645,0.04781925,ARTIFACT-CONFUSION,14113.0537109375,5.86090285461735e-14,6.976184529410099e-15,1,8.401301355933233,4.278649654926296,0.3739894574275935,ARTIFACT-CONFUSION
